order_id,date,product,category,quantity,unit_price,region,customer_type,salesperson,total_amount,discount_rate,discount_amount,final_amount,unit_cost,total_cost,profit,profit_margin,year,quarter,month,month_name,day_of_week,week_number
ORD-02334,2023-12-30 00:00:00.000000,Smartphone Premium,Mobile Devices,3,983.75,North,B2C,Agent_14,2951.25,0.0,0.0,2951.25,571.3242005755693,1713.972601726708,1237.277398273292,41.92384238113653,2023,4,12,December,Saturday,52
ORD-02335,2023-11-17 00:00:00.000000,Tablet,Mobile Devices,2,547.45,North,B2C,Agent_10,1094.9,0.1,109.49000000000001,985.4100000000001,283.78245731008485,567.5649146201697,417.8450853798304,42.40317079995437,2023,4,11,November,Friday,46
ORD-02336,2023-05-01 00:00:00.000000,Smartphone Basic,Mobile Devices,19,428.56,South,B2B,Agent_14,8142.64,0.1,814.2640000000001,7328.376,285.3695265880255,5422.021005172484,1906.3549948275158,26.013334943888193,2023,2,5,May,Monday,18
ORD-02337,2023-10-13 00:00:00.000000,Laptop Pro,Computers,1,1210.75,West,B2C,Agent_13,1210.75,0.15,181.61249999999998,1029.1375,718.3375675929631,718.3375675929631,310.799932407037,30.20003958723076,2023,4,10,October,Friday,41
ORD-02338,2023-05-29 00:00:00.000000,Headphones,Accessories,1000,149.69,South,B2C,Agent_18,1197.52,0.0,0.0,1197.52,82.72618153621923,661.8094522897538,535.7105477102461,44.73499797166195,2023,2,5,May,Monday,22
ORD-02339,2023-03-25 00:00:00.000000,Laptop Standard,Computers,2,832.43,North,B2B,Agent_02,1664.86,0.05,83.243,1581.617,428.01143885528836,856.0228777105767,725.5941222894232,45.87672756991252,2023,1,3,March,Saturday,12
ORD-02340,2023-08-19 00:00:00.000000,Mouse,Accessories,4,29.57,East,B2C,Agent_16,118.28,0.1,11.828000000000001,106.452,18.570976289084374,74.2839051563375,32.1680948436625,30.21840345288252,2023,3,8,August,Saturday,33
ORD-02341,2023-10-15 00:00:00.000000,Smartphone Basic,Mobile Devices,6,424.79,South,B2B,Agent_19,2548.7400000000002,0.05,127.43700000000001,2421.3030000000003,215.98888151300366,1295.933289078022,1125.3697109219784,46.47785555636689,2023,4,10,October,Sunday,41
ORD-02342,2023-06-10 00:00:00.000000,Monitor,Peripherals,4,303.72,West,B2B,Agent_08,1214.88,0.0,0.0,1214.88,199.91420568599472,799.6568227439789,415.22317725602124,34.17812271631941,2023,2,6,June,Saturday,23
ORD-02343,2023-09-29 00:00:00.000000,Smartphone Premium,Mobile Devices,4,837.31,East,B2C,Agent_06,3349.24,0.0,0.0,3349.24,547.7266721459893,2190.906688583957,1158.3333114160428,34.584959913772764,2023,3,9,September,Friday,39
ORD-02344,2023-02-07 00:00:00.000000,Monitor,Peripherals,1,307.48,North,B2C,Agent_10,307.48,0.1,30.748000000000005,276.732,173.59968433672933,173.59968433672933,103.1323156632707,37.267939979211185,2023,1,2,February,Tuesday,6
ORD-02345,2023-08-14 00:00:00.000000,Laptop Standard,Computers,1,723.91,South,B2C,Agent_10,723.91,0.0,0.0,723.91,430.3337059313258,430.3337059313258,293.57629406867414,40.55425316250282,2023,3,8,August,Monday,33
ORD-02346,2023-05-22 00:00:00.000000,Laptop Standard,Computers,1,728.54,East,B2C,Agent_12,728.54,0.0,0.0,728.54,461.7806503241426,461.7806503241426,266.7593496758574,36.61560788369306,2023,2,5,May,Monday,21
ORD-02347,2023-10-19 00:00:00.000000,Headphones,Accessories,15,144.74,East,B2C,Agent_02,2171.1000000000004,0.0,0.0,2171.1000000000004,100.13471738533833,1502.020760780075,669.0792392199253,30.817522878721626,2023,4,10,October,Thursday,42
ORD-02348,2023-05-31 00:00:00.000000,Tablet,Mobile Devices,6,467.61,South,B2C,Agent_04,2805.66,0.1,280.566,2525.094,282.4505641597656,1694.7033849585935,830.3906150414066,32.88553277784536,2023,2,5,May,Wednesday,22
ORD-02349,2023-04-24 00:00:00.000000,Monitor,Peripherals,14,277.5,West,B2C,Agent_05,3885.0,0.0,0.0,3885.0,194.0657255230346,2716.920157322484,1168.079842677516,30.066405216924473,2023,2,4,April,Monday,17
ORD-02350,2023-08-25 00:00:00.000000,Tablet,Mobile Devices,6,507.2,East,B2C,Agent_10,3043.2,0.05,152.16,2891.04,286.57873121808024,1719.4723873084813,1171.5676126915187,40.52408865638382,2023,3,8,August,Friday,34
ORD-02351,2023-03-07 00:00:00.000000,Keyboard,Accessories,19,80.67,South,B2B,Agent_20,1532.73,0.0,0.0,1532.73,48.829421066666406,927.7590002666617,604.9709997333383,39.4701610677248,2023,1,3,March,Tuesday,10
ORD-02352,2023-12-27 00:00:00.000000,Smartphone Premium,Mobile Devices,4,963.49,East,B2B,Agent_17,3853.96,0.05,192.698,3661.262,504.02388679870296,2016.0955471948118,1645.1664528051883,44.93440930491148,2023,4,12,December,Wednesday,52
ORD-02353,2023-12-07 00:00:00.000000,Laptop Pro,Computers,3,1266.85,South,B2C,Agent_10,3800.5499999999997,0.05,190.0275,3610.5224999999996,774.4100948827169,2323.2302846481507,1287.2922153518489,35.65390370373953,2023,4,12,December,Thursday,49
ORD-02354,2023-09-15 00:00:00.000000,Smartphone Premium,Mobile Devices,4,838.54,East,B2B,Agent_16,3354.16,0.0,0.0,3354.16,509.214032519929,2036.856130079716,1317.303869920284,39.27373380877132,2023,3,9,September,Friday,37
ORD-02355,2023-09-06 00:00:00.000000,Keyboard,Accessories,13,79.47,South,B2B,Agent_16,1033.11,0.15,154.96649999999997,878.1434999999999,53.226048356396085,691.938628633149,186.20487136685085,21.204378483340236,2023,3,9,September,Wednesday,36
ORD-02356,2023-11-27 00:00:00.000000,Monitor,Peripherals,6,310.77,West,B2B,Agent_04,1864.62,0.1,186.462,1678.158,217.32466716760746,1303.9480030056448,374.20999699435515,22.29885368328579,2023,4,11,November,Monday,48
ORD-02357,2023-11-19 00:00:00.000000,Keyboard,Accessories,1,86.22,West,B2C,Agent_10,86.22,0.0,0.0,86.22,60.11565537057473,60.11565537057473,26.10434462942527,30.27643775159507,2023,4,11,November,Sunday,46
ORD-02358,2023-06-29 00:00:00.000000,Mouse,Accessories,13,32.58,North,B2B,Agent_11,423.53999999999996,0.0,0.0,423.53999999999996,17.8297385910843,231.7866016840959,191.75339831590406,45.27397608629742,2023,2,6,June,Thursday,26
ORD-02359,2023-07-09 00:00:00.000000,Webcam,Peripherals,10,96.12,West,B2B,Agent_13,961.2,0.0,0.0,961.2,54.56627732360699,545.6627732360699,415.5372267639301,43.23108892675094,2023,3,7,July,Sunday,27
ORD-02360,2023-06-03 00:00:00.000000,Laptop Standard,Computers,4,750.79,South,B2B,Agent_06,3003.16,0.1,300.316,2702.844,416.6369458552445,1666.547783420978,1036.296216579022,38.34095554826775,2023,2,6,June,Saturday,22
ORD-02361,2023-07-15 00:00:00.000000,Webcam,Peripherals,9,105.71,North,B2C,Agent_02,951.39,0.0,0.0,951.39,57.07662507437477,513.689625669373,437.700374330627,46.00640897325251,2023,3,7,July,Saturday,28
ORD-02362,2023-11-07 00:00:00.000000,Monitor,Peripherals,18,279.39,West,B2C,Agent_15,5029.0199999999995,0.0,0.0,5029.0199999999995,148.0843001465069,2665.517402637124,2363.5025973628753,46.99727973567167,2023,4,11,November,Tuesday,45
ORD-02363,2023-09-19 00:00:00.000000,Smartphone Premium,Mobile Devices,1,820.13,North,B2B,Agent_14,820.13,0.0,0.0,820.13,494.00432340545655,494.00432340545655,326.12567659454345,39.76511974864271,2023,3,9,September,Tuesday,38
ORD-02364,2023-05-23 00:00:00.000000,Smartphone Basic,Mobile Devices,12,408.13,South,B2C,Agent_09,4897.5599999999995,0.0,0.0,4897.5599999999995,275.2835856119296,3303.4030273431554,1594.1569726568441,32.55002435206193,2023,2,5,May,Tuesday,21
ORD-02365,2023-12-08 00:00:00.000000,Laptop Standard,Computers,2,756.69,South,B2C,Agent_08,1513.38,0.0,0.0,1513.38,467.6143780454523,935.2287560909047,578.1512439090955,38.20264863478408,2023,4,12,December,Friday,49
ORD-02366,2023-11-12 00:00:00.000000,Laptop Pro,Computers,1,1132.23,West,B2B,Agent_16,1132.23,0.05,56.61150000000001,1075.6185,763.7261929528594,763.7261929528594,311.89230704714066,28.99655473080285,2023,4,11,November,Sunday,45
ORD-02367,2023-04-11 00:00:00.000000,Smartphone Basic,Mobile Devices,17,438.95,North,B2C,Agent_20,7462.15,0.0,0.0,7462.15,303.7090333848326,5163.053567542154,2299.0964324578454,30.810107441660183,2023,2,4,April,Tuesday,15
ORD-02368,2023-09-01 00:00:00.000000,Webcam,Peripherals,6,98.99,West,B2C,Agent_03,593.9399999999999,0.1,59.394,534.5459999999999,57.0804338520691,342.4826031124146,192.06339688758533,35.93019064544218,2023,3,9,September,Friday,35
ORD-02369,2023-01-12 00:00:00.000000,Laptop Standard,Computers,3,865.53,West,B2B,Agent_09,2596.59,0.1,259.65900000000005,2336.931,577.4241113495742,1732.2723340487228,604.6586659512773,25.874048739619493,2023,1,1,January,Thursday,2
ORD-02370,2023-08-27 00:00:00.000000,Tablet,Mobile Devices,4,548.99,West,B2C,Agent_01,2195.96,0.0,0.0,2195.96,280.241302369146,1120.965209476584,1074.994790523416,48.95329562120512,2023,3,8,August,Sunday,34
ORD-02371,2023-02-18 00:00:00.000000,Laptop Pro,Computers,3,1163.67,East,B2C,Agent_15,3491.01,0.05,174.55050000000003,3316.4595000000004,693.7970791177395,2081.3912373532185,1235.068262646782,37.24056520656386,2023,1,2,February,Saturday,7
ORD-02372,2023-02-11 00:00:00.000000,Keyboard,Accessories,15,87.61,North,B2C,Agent_19,1314.15,0.05,65.70750000000001,1248.4425,50.25829163629889,753.8743745444834,494.5681254555167,39.61481008981324,2023,1,2,February,Saturday,6
ORD-02373,2023-06-15 00:00:00.000000,Smartphone Premium,Mobile Devices,1,934.07,East,B2C,Agent_06,934.07,0.05,46.703500000000005,887.3665000000001,505.30420026188494,505.30420026188494,382.06229973811514,43.05574976496353,2023,2,6,June,Thursday,24
ORD-02374,2023-03-23 00:00:00.000000,Keyboard,Accessories,8,86.26,South,B2C,Agent_04,690.08,0.0,0.0,690.08,50.69315275196694,405.54522201573553,284.5347779842645,41.232143807133156,2023,1,3,March,Thursday,12
ORD-02375,2023-10-18 00:00:00.000000,Smartphone Basic,Mobile Devices,9,400.39,West,B2C,Agent_06,3603.5099999999998,0.0,0.0,3603.5099999999998,235.72581163074963,2121.5323046767467,1481.977695323253,41.12594929175313,2023,4,10,October,Wednesday,42
ORD-02376,2023-06-07 00:00:00.000000,Laptop Pro,Computers,4,1157.97,South,B2B,Agent_14,4631.88,0.1,463.18800000000005,4168.692,766.2379184842853,3064.951673937141,1103.740326062859,26.476897934960387,2023,2,6,June,Wednesday,23
ORD-02377,2026-11-26 20:33:48.354570,Laptop Standard,Computers,2,758.77,North,B2C,Agent_02,1517.54,0.0,0.0,1517.54,511.2468749954771,1022.4937499909543,495.0462500090457,32.62162776658577,2023,3,8,August,Friday,31
ORD-02378,2023-06-07 00:00:00.000000,Headphones,Accessories,17,136.14,South,B2C,Agent_09,2314.3799999999997,0.05,115.719,2198.6609999999996,85.95744615346723,1461.2765846089428,737.3844153910568,33.53788580372586,2023,2,6,June,Wednesday,23
ORD-02379,2023-05-14 00:00:00.000000,Smartphone Basic,Mobile Devices,4,373.18,South,B2C,Agent_10,1492.72,0.05,74.63600000000001,1418.084,233.86355851918148,935.4542340767259,482.62976592327414,34.03393352744084,2023,2,5,May,Sunday,19
ORD-02380,2023-03-08 00:00:00.000000,Laptop Standard,Computers,1,816.7,East,B2C,Agent_20,816.7,0.0,0.0,816.7,426.3471905719725,426.3471905719725,390.35280942802757,47.79635232374526,2023,1,3,March,Wednesday,10
ORD-02381,2023-12-02 00:00:00.000000,Laptop Pro,Computers,1,1284.7,North,B2B,Agent_10,1284.7,0.05,64.235,1220.4650000000001,790.1577700011462,790.1577700011462,430.3072299988539,35.25764606103853,2023,4,12,December,Saturday,48
ORD-02382,2023-01-07 00:00:00.000000,Laptop Pro,Computers,1,1136.62,East,B2B,Agent_05,1136.62,0.1,113.66199999999999,1022.9579999999999,630.6978824558262,630.6978824558262,392.2601175441737,38.34567182075645,2023,1,1,January,Saturday,1
ORD-02383,2023-01-14 00:00:00.000000,Keyboard,Accessories,9,77.1,East,B2C,Agent_20,693.9,0.0,0.0,693.9,43.09524126744718,387.8571714070246,306.04282859297535,44.1047454378117,2023,1,1,January,Saturday,2
ORD-02384,2023-03-14 00:00:00.000000,Laptop Pro,Computers,2,1224.79,East,B2C,Agent_19,2449.58,0.1,244.958,2204.622,635.6108092693073,1271.2216185386146,933.4003814613852,42.338341060797966,2023,1,3,March,Tuesday,11
ORD-02385,2023-06-12 00:00:00.000000,Keyboard,Accessories,6,86.01,South,B2C,Agent_19,516.0600000000001,0.0,0.0,516.0600000000001,53.94320396596354,323.65922379578126,192.4007762042188,37.28263694225842,2023,2,6,June,Monday,24
ORD-02386,2023-03-07 00:00:00.000000,Headphones,Accessories,5,157.27,South,B2B,Agent_13,786.35,0.1,78.635,707.715,96.99810971296245,484.99054856481223,222.7244514351878,31.47092423294515,2023,1,3,March,Tuesday,10
ORD-02387,2023-12-13 00:00:00.000000,Keyboard,Accessories,3,86.52,West,B2C,Agent_02,259.56,0.05,12.978000000000002,246.582,47.07159650222075,141.21478950666224,105.36721049333775,42.73110384916083,2023,4,12,December,Wednesday,50
ORD-02388,2023-05-10 00:00:00.000000,Keyboard,Accessories,17,82.35,West,B2C,Agent_11,1399.9499999999998,0.05,69.99749999999999,1329.9524999999999,45.50721813093385,773.6227082258755,556.3297917741244,41.830801609390136,2023,2,5,May,Wednesday,19
ORD-02389,2023-07-25 00:00:00.000000,Monitor,Peripherals,2,278.13,North,B2C,Agent_12,556.26,0.0,0.0,556.26,182.06396397585456,364.1279279517091,192.13207204829087,34.53997627877087,2023,3,7,July,Tuesday,30
ORD-02390,2023-10-03 00:00:00.000000,Laptop Pro,Computers,1,1103.35,West,B2C,Agent_02,1103.35,0.0,0.0,1103.35,726.6516053524281,726.6516053524281,376.69839464757183,34.141332727382235,2023,4,10,October,Tuesday,40
ORD-02391,2023-09-13 00:00:00.000000,Mouse,Accessories,18,29.49,South,B2B,Agent_09,530.8199999999999,0.1,53.081999999999994,477.73799999999994,17.65321325422139,317.75783857598503,159.9801614240149,33.48700782102637,2023,3,9,September,Wednesday,37
ORD-02392,2023-09-23 00:00:00.000000,Smartphone Premium,Mobile Devices,2,850.08,North,B2B,Agent_05,1700.16,0.0,0.0,1700.16,450.37284229951,900.74568459902,799.4143154009801,47.01994608748471,2023,3,9,September,Saturday,38
ORD-02393,2023-01-25 00:00:00.000000,Monitor,Peripherals,19,307.72,North,B2B,Agent_19,5846.68,0.05,292.334,5554.3460000000005,157.2813775012949,2988.3461725246034,2565.999827475397,46.198055135121166,2023,1,1,January,Wednesday,4
ORD-02394,2023-10-08 00:00:00.000000,Monitor,Peripherals,19,284.54,West,B2C,Agent_04,5406.26,0.1,540.6260000000001,4865.634,157.71875006120618,2996.656251162917,1868.9777488370828,38.41180304225683,2023,4,10,October,Sunday,40
ORD-02395,2023-09-10 00:00:00.000000,Smartphone Basic,Mobile Devices,2,421.86,South,B2C,Agent_11,843.72,0.0,0.0,843.72,272.6216068743249,545.2432137486499,298.4767862513502,35.376284342121814,2023,3,9,September,Sunday,36
ORD-02396,2023-11-06 00:00:00.000000,Smartphone Basic,Mobile Devices,9,429.13,North,B2C,Agent_01,3862.17,0.0,0.0,3862.17,266.13068828710846,2395.176194583976,1466.9938054160239,37.98366735322432,2023,4,11,November,Monday,45
ORD-02397,2023-10-16 00:00:00.000000,Smartphone Basic,Mobile Devices,9,434.21,East,B2B,Agent_02,3907.89,0.1,390.789,3517.1009999999997,279.46682801225785,2515.2014521103206,1001.8995478896791,28.486516249879635,2023,4,10,October,Monday,42
ORD-02398,2023-06-13 00:00:00.000000,Tablet,Mobile Devices,11,486.97,East,B2C,Agent_04,5356.67,0.1,535.667,4821.003,289.4304228418667,3183.7346512605336,1637.268348739466,33.961155982260664,2023,2,6,June,Tuesday,24
ORD-02399,2023-04-05 00:00:00.000000,Laptop Standard,Computers,2,803.57,East,B2B,Agent_10,1607.14,0.0,0.0,1607.14,523.0768011241024,1046.1536022482048,560.9863977517953,34.90588235945812,2023,2,4,April,Wednesday,14
ORD-02400,2023-09-27 00:00:00.000000,Laptop Pro,Computers,2,1099.21,South,B2C,Agent_12,2198.42,0.05,109.921,2088.4990000000003,655.306307423605,1310.61261484721,777.8863851527904,37.24619380487088,2023,3,9,September,Wednesday,39
ORD-02401,2023-11-17 00:00:00.000000,Keyboard,Accessories,10,76.98,East,B2B,Agent_06,769.8000000000001,0.15,115.47,654.33,39.78349113230095,397.8349113230095,256.4950886769905,39.19965287805702,2023,4,11,November,Friday,46
ORD-02402,2023-04-20 00:00:00.000000,Mouse,Accessories,12,31.95,South,B2C,Agent_11,383.4,0.0,0.0,383.4,16.48529450756296,197.82353409075552,185.57646590924446,48.40283409213471,2023,2,4,April,Thursday,16
ORD-02403,2026-11-26 20:33:48.354570,Laptop Standard,Computers,3,780.45,North,B2C,Agent_20,2341.3500000000004,0.0,0.0,2341.3500000000004,520.0142594465924,1560.0427783397772,781.3072216602231,33.369945615146094,2023,4,12,December,Saturday,48
ORD-02404,2023-11-06 00:00:00.000000,Laptop Pro,Computers,4,1221.14,South,B2C,Agent_05,4884.56,0.05,244.22800000000004,4640.332,764.3418918944246,3057.3675675776985,1582.9644324223018,34.11317191145594,2023,4,11,November,Monday,45
ORD-02405,2023-08-26 00:00:00.000000,Laptop Pro,Computers,1,1263.25,South,B2C,Agent_18,1263.25,0.0,0.0,1263.25,702.1464514842452,702.1464514842452,561.1035485157548,44.4174588177918,2023,3,8,August,Saturday,34
ORD-02406,2023-01-25 00:00:00.000000,Webcam,Peripherals,14,102.0,North,B2C,Agent_20,1428.0,0.05,71.4,1356.6,66.44637893605368,930.2493051047514,426.35069489524847,31.427885514908482,2023,1,1,January,Wednesday,4
ORD-02407,2023-05-21 00:00:00.000000,Laptop Standard,Computers,3,808.53,East,B2B,Agent_06,2425.59,0.05,121.27950000000001,2304.3105,426.2142136480599,1278.6426409441797,1025.6678590558204,44.51083562982595,2023,2,5,May,Sunday,20
ORD-02408,2023-04-27 00:00:00.000000,Webcam,Peripherals,6,96.19,North,B2C,Agent_20,577.14,0.0,0.0,577.14,60.50819366826385,363.0491620095831,214.0908379904169,37.09513081581885,2023,2,4,April,Thursday,17
ORD-02409,2023-01-25 00:00:00.000000,Tablet,Mobile Devices,14,540.86,East,B2C,Agent_08,7572.04,0.1,757.2040000000001,6814.836,377.46467415756507,5284.505438205911,1530.3305617940896,22.45586778308516,2023,1,1,January,Wednesday,4
ORD-02410,2023-03-20 00:00:00.000000,Smartphone Premium,Mobile Devices,2,852.96,North,B2C,Agent_15,1705.92,0.0,0.0,1705.92,452.07213445083636,904.1442689016727,801.7757310983274,46.99960907301206,2023,1,3,March,Monday,12
ORD-02411,2023-03-09 00:00:00.000000,Webcam,Peripherals,11,104.16,South,B2C,Agent_06,1145.76,0.0,0.0,1145.76,55.036995641254975,605.4069520538047,540.3530479461953,47.161102494954896,2023,1,3,March,Thursday,10
ORD-02412,2023-06-22 00:00:00.000000,Laptop Pro,Computers,4,1309.51,East,B2B,Agent_06,5238.04,0.0,0.0,5238.04,777.2817679556474,3109.1270718225896,2128.9129281774103,40.64331177649293,2023,2,6,June,Thursday,25
ORD-02413,2023-01-12 00:00:00.000000,Monitor,Peripherals,18,284.71,North,B2C,Agent_14,5124.78,0.1,512.478,4612.302,178.94942591713425,3221.0896665084165,1391.2123334915832,30.163079813324956,2023,1,1,January,Thursday,2
ORD-02414,2023-10-15 00:00:00.000000,Smartphone Premium,Mobile Devices,1,821.51,South,B2C,Agent_09,821.51,0.0,0.0,821.51,415.11661614675324,415.11661614675324,406.39338385324675,49.46907327400114,2023,4,10,October,Sunday,41
ORD-02415,2023-05-08 00:00:00.000000,Tablet,Mobile Devices,9,521.55,South,B2C,Agent_13,4693.95,0.0,0.0,4693.95,312.89567282670237,2816.061055440321,1877.8889445596787,40.006581760770324,2023,2,5,May,Monday,19
ORD-02416,2023-04-06 00:00:00.000000,Webcam,Peripherals,7,103.91,West,B2B,Agent_05,727.37,0.15,109.10549999999999,618.2645,53.68344625017839,375.7841237512487,242.48037624875127,39.2195211351697,2023,2,4,April,Thursday,14
ORD-02417,2023-04-02 00:00:00.000000,Smartphone Basic,Mobile Devices,10,365.67,North,B2C,Agent_13,3656.7000000000003,0.15,548.505,3108.195,200.48397309269677,2004.8397309269676,1103.3552690730326,35.498264075227986,2023,2,4,April,Sunday,13
ORD-02418,2023-05-21 00:00:00.000000,Headphones,Accessories,19,139.92,South,B2C,Agent_02,2658.4799999999996,0.0,0.0,2658.4799999999996,89.89573499223515,1708.018964852468,950.4610351475317,35.752047604177264,2023,2,5,May,Sunday,20
ORD-02419,2023-01-31 00:00:00.000000,Mouse,Accessories,4,27.13,East,B2B,Agent_17,108.52,0.0,0.0,108.52,17.5740812055515,70.296324822206,38.22367517779399,35.22270104846479,2023,1,1,January,Tuesday,5
ORD-02420,2023-11-30 00:00:00.000000,Laptop Standard,Computers,2,822.98,North,B2C,Agent_05,1645.96,0.05,82.298,1563.662,531.6010424340018,1063.2020848680036,500.45991513199647,32.00563261958124,2023,4,11,November,Thursday,48
ORD-02421,2023-01-20 00:00:00.000000,Smartphone Premium,Mobile Devices,4,915.86,East,B2B,Agent_11,3663.44,0.05,183.17200000000003,3480.268,469.8629843003818,1879.4519372015272,1600.8160627984728,45.99691928318373,2023,1,1,January,Friday,3
ORD-02422,2023-05-26 00:00:00.000000,Keyboard,Accessories,12,79.7,South,B2C,Agent_14,956.4000000000001,0.1,95.64000000000001,860.7600000000001,52.39100395332159,628.692047439859,232.06795256014107,26.960819805769443,2023,2,5,May,Friday,21
ORD-02423,2023-11-12 00:00:00.000000,Mouse,Accessories,18,30.4,South,B2C,Agent_04,547.1999999999999,0.0,0.0,547.1999999999999,17.827818589653187,320.9007346137574,226.29926538624255,41.35585990245661,2023,4,11,November,Sunday,45
ORD-02424,2023-06-09 00:00:00.000000,Mouse,Accessories,19,27.49,South,B2C,Agent_12,522.31,0.0,0.0,522.31,16.358252071121193,310.80678935130265,211.5032106486973,40.4938083989771,2023,2,6,June,Friday,23
ORD-02425,2023-12-15 00:00:00.000000,Smartphone Premium,Mobile Devices,4,940.41,South,B2B,Agent_16,3761.64,0.05,188.082,3573.558,549.1412235250115,2196.564894100046,1376.9931058999541,38.53283214935798,2023,4,12,December,Friday,50
ORD-02426,2023-02-12 00:00:00.000000,Laptop Standard,Computers,3,744.0,West,B2B,Agent_08,2232.0,0.05,111.60000000000001,2120.4,499.5249294013711,1498.5747882041132,621.8252117958868,29.325844736648122,2023,1,2,February,Sunday,6
ORD-02427,2023-09-11 00:00:00.000000,Mouse,Accessories,17,32.71,West,B2C,Agent_08,556.07,0.05,27.803500000000003,528.2665000000001,20.803366115264996,353.65722395950496,174.6092760404951,33.053255514119314,2023,3,9,September,Monday,37
ORD-02428,2023-05-10 00:00:00.000000,Webcam,Peripherals,18,107.73,South,B2C,Agent_14,1939.14,0.1,193.91400000000002,1745.226,64.63855678506248,1163.4940221311247,581.7319778688754,33.33275907354552,2023,2,5,May,Wednesday,19
ORD-02429,2023-03-01 00:00:00.000000,Tablet,Mobile Devices,11,473.9,South,B2B,Agent_07,5212.9,0.05,260.645,4952.254999999999,316.02372393816637,3476.26096331983,1475.9940366801693,29.804483748921847,2023,1,3,March,Wednesday,9
ORD-02430,2023-05-31 00:00:00.000000,Laptop Pro,Computers,4,1218.18,East,B2C,Agent_03,4872.72,0.0,0.0,4872.72,805.3055408096102,3221.2221632384408,1651.4978367615595,33.89273007194256,2023,2,5,May,Wednesday,22
ORD-02431,2023-10-14 00:00:00.000000,Mouse,Accessories,15,30.28,East,B2B,Agent_01,454.20000000000005,0.05,22.710000000000004,431.49000000000007,15.170547456212597,227.55821184318896,203.9317881568111,47.262228129692716,2023,4,10,October,Saturday,41
ORD-02432,2023-01-05 00:00:00.000000,Webcam,Peripherals,13,92.45,West,B2C,Agent_12,1201.8500000000001,0.0,0.0,1201.8500000000001,55.07949054591799,716.0333770969339,485.8166229030662,40.42240070749812,2023,1,1,January,Thursday,1
ORD-02433,2023-09-23 00:00:00.000000,Headphones,Accessories,6,148.17,West,B2C,Agent_04,889.02,0.0,0.0,889.02,75.33692121152527,452.0215272691516,436.9984727308484,49.15507780824373,2023,3,9,September,Saturday,38
ORD-02434,2023-12-11 00:00:00.000000,Tablet,Mobile Devices,3,513.43,North,B2C,Agent_10,1540.29,0.15,231.0435,1309.2465,288.2587510513625,864.7762531540875,444.47024684591247,33.948553373708656,2023,4,12,December,Monday,50
ORD-02435,2023-05-10 00:00:00.000000,Mouse,Accessories,19,29.3,South,B2B,Agent_07,556.7,0.05,27.835000000000004,528.865,19.360486832690317,367.849249821116,161.015750178884,30.445529611315553,2023,2,5,May,Wednesday,19
ORD-02436,2023-09-24 00:00:00.000000,Webcam,Peripherals,10,105.17,North,B2C,Agent_09,1051.7,0.0,0.0,1051.7,72.4421971742382,724.4219717423821,327.27802825761796,31.118952957841394,2023,3,9,September,Sunday,38
ORD-02437,2023-06-27 00:00:00.000000,Mouse,Accessories,10,29.3,West,B2C,Agent_19,293.0,0.0,0.0,293.0,16.068510631611307,160.68510631611306,132.31489368388694,45.15866678630954,2023,2,6,June,Tuesday,26
ORD-02438,2023-09-10 00:00:00.000000,Webcam,Peripherals,9,102.79,North,B2C,Agent_02,925.11,0.0,0.0,925.11,51.835458209747074,466.51912388772365,458.59087611227636,49.57149702330278,2023,3,9,September,Sunday,36
ORD-02439,2023-02-25 00:00:00.000000,Smartphone Premium,Mobile Devices,4,966.27,East,B2C,Agent_06,3865.08,0.0,0.0,3865.08,560.8881077797421,2243.5524311189683,1621.5275688810316,41.953273124515704,2023,1,2,February,Saturday,8
ORD-02440,2023-03-24 00:00:00.000000,Laptop Pro,Computers,4,1298.03,West,B2B,Agent_14,5192.12,0.05,259.606,4932.514,736.0138612343181,2944.0554449372726,1988.4585550627276,40.313287606740246,2023,1,3,March,Friday,12
ORD-02441,2023-04-09 00:00:00.000000,Laptop Standard,Computers,4,879.49,North,B2C,Agent_06,3517.96,0.05,175.89800000000002,3342.062,558.8219976096377,2235.287990438551,1106.774009561449,33.11650141623492,2023,2,4,April,Sunday,14
ORD-02442,2023-05-29 00:00:00.000000,Monitor,Peripherals,2,276.34,South,B2C,Agent_07,552.68,0.0,0.0,552.68,165.5308474408783,331.0616948817566,221.61830511824337,40.098846551031954,2023,2,5,May,Monday,22
ORD-02443,2023-11-25 00:00:00.000000,Monitor,Peripherals,16,301.45,East,B2C,Agent_10,4823.2,0.0,0.0,4823.2,174.77150151469903,2796.3440242351844,2026.8559757648154,42.023054730569235,2023,4,11,November,Saturday,47
ORD-02444,2023-06-05 00:00:00.000000,Tablet,Mobile Devices,1,531.79,North,B2C,Agent_09,531.79,0.0,0.0,531.79,290.3100742609033,290.3100742609033,241.47992573909664,45.408888045863335,2023,2,6,June,Monday,23
ORD-02445,2023-07-09 00:00:00.000000,Mouse,Accessories,17,27.26,East,B2C,Agent_04,463.42,0.0,0.0,463.42,18.14687513307831,308.4968772623313,154.92312273766873,33.43039202832608,2023,3,7,July,Sunday,27
ORD-02446,2026-11-26 20:33:48.354570,Tablet,Mobile Devices,16,515.34,East,B2B,Agent_13,8245.44,0.0,0.0,8245.44,283.27098701254454,4532.335792200713,3713.104207799288,45.032214263875396,2023,3,9,September,Wednesday,38
